graph_type,n,num_nodes,num_edges,algorithm,time_ns,num_colors
Grafo Escalera,4,8,10,Greedy,12209,2
Grafo Escalera,4,8,10,Welsh-Powell,18125,2
Grafo Escalera,5,10,13,Greedy,15208,3
Grafo Escalera,5,10,13,Welsh-Powell,22375,2
Grafo Escalera,6,12,16,Greedy,18167,2
Grafo Escalera,6,12,16,Welsh-Powell,26375,2
Grafo Escalera,7,14,19,Greedy,20792,2
Grafo Escalera,7,14,19,Welsh-Powell,30584,2
Grafo Escalera,8,16,22,Greedy,24167,4
Grafo Escalera,8,16,22,Welsh-Powell,34958,2
Grafo Escalera,9,18,25,Greedy,26833,4
Grafo Escalera,9,18,25,Welsh-Powell,39250,2
Grafo Escalera,10,20,28,Greedy,38625,4
Grafo Escalera,10,20,28,Welsh-Powell,43750,2
Grafo Escalera,11,22,31,Greedy,32334,4
Grafo Escalera,11,22,31,Welsh-Powell,47916,2
Grafo Escalera,12,24,34,Greedy,35417,4
Grafo Escalera,12,24,34,Welsh-Powell,55042,4
Grafo Escalera,13,26,37,Greedy,37959,4
Grafo Escalera,13,26,37,Welsh-Powell,56958,4
Grafo Escalera,14,28,40,Greedy,40209,4
Grafo Escalera,14,28,40,Welsh-Powell,61000,4
Grafo Escalera,15,30,43,Greedy,42875,4
Grafo Escalera,15,30,43,Welsh-Powell,64083,4
Grafo Escalera,16,32,46,Greedy,46291,4
Grafo Escalera,16,32,46,Welsh-Powell,69166,4
Grafo Escalera,17,34,49,Greedy,49542,4
Grafo Escalera,17,34,49,Welsh-Powell,73292,4
Grafo Escalera,18,36,52,Greedy,51166,4
Grafo Escalera,18,36,52,Welsh-Powell,77500,4
Grafo Escalera,19,38,55,Greedy,54375,4
Grafo Escalera,19,38,55,Welsh-Powell,82167,4
Grafo Escalera,20,40,58,Greedy,57375,4
Grafo Escalera,20,40,58,Welsh-Powell,86291,4
Grafo Escalera,21,42,61,Greedy,59750,4
Grafo Escalera,21,42,61,Welsh-Powell,90791,4
Grafo Escalera,22,44,64,Greedy,62458,4
Grafo Escalera,22,44,64,Welsh-Powell,94166,4
Grafo Escalera,23,46,67,Greedy,65042,4
Grafo Escalera,23,46,67,Welsh-Powell,98916,4
Grafo Escalera,24,48,70,Greedy,67458,4
Grafo Escalera,24,48,70,Welsh-Powell,102791,4
Grafo Escalera,25,50,73,Greedy,70375,4
Grafo Escalera,25,50,73,Welsh-Powell,108666,4
Grafo Escalera,26,52,76,Greedy,72500,4
Grafo Escalera,26,52,76,Welsh-Powell,111667,4
Grafo Escalera,27,54,79,Greedy,75875,4
Grafo Escalera,27,54,79,Welsh-Powell,116416,4
Grafo Escalera,28,56,82,Greedy,79500,4
Grafo Escalera,28,56,82,Welsh-Powell,121375,4
Grafo Escalera,29,58,85,Greedy,83292,4
Grafo Escalera,29,58,85,Welsh-Powell,127250,4
Grafo Escalera,30,60,88,Greedy,86250,4
Grafo Escalera,30,60,88,Welsh-Powell,131250,4
Grafo Escalera,31,62,91,Greedy,87709,4
Grafo Escalera,31,62,91,Welsh-Powell,136375,4
Grafo Escalera,32,64,94,Greedy,90708,4
Grafo Escalera,32,64,94,Welsh-Powell,139917,4
Grafo Escalera,33,66,97,Greedy,93375,4
Grafo Escalera,33,66,97,Welsh-Powell,152125,4
Grafo Escalera,34,68,100,Greedy,96042,4
Grafo Escalera,34,68,100,Welsh-Powell,152500,4
Grafo Escalera,35,70,103,Greedy,99708,4
Grafo Escalera,35,70,103,Welsh-Powell,153792,4
Grafo Escalera,36,72,106,Greedy,100958,4
Grafo Escalera,36,72,106,Welsh-Powell,158750,4
Grafo Escalera,37,74,109,Greedy,105250,4
Grafo Escalera,37,74,109,Welsh-Powell,162208,4
Grafo Escalera,38,76,112,Greedy,107334,4
Grafo Escalera,38,76,112,Welsh-Powell,166458,4
Grafo Escalera,39,78,115,Greedy,109167,4
Grafo Escalera,39,78,115,Welsh-Powell,170375,4
Grafo Escalera,2,4,4,Greedy,7375,2
Grafo Escalera,2,4,4,Welsh-Powell,10125,2
Grafo Escalera,3,6,7,Greedy,9584,2
Grafo Escalera,3,6,7,Welsh-Powell,13916,2
Grafo Escalera,4,8,10,Greedy,11875,2
Grafo Escalera,4,8,10,Welsh-Powell,17834,2
Grafo Escalera,5,10,13,Greedy,14959,3
Grafo Escalera,5,10,13,Welsh-Powell,21792,2
Grafo Escalera,6,12,16,Greedy,18042,2
Grafo Escalera,6,12,16,Welsh-Powell,26292,2
Grafo Escalera,7,14,19,Greedy,20917,2
Grafo Escalera,7,14,19,Welsh-Powell,30417,2
Grafo Escalera,8,16,22,Greedy,24750,4
Grafo Escalera,8,16,22,Welsh-Powell,34792,2
Grafo Escalera,9,18,25,Greedy,26292,4
Grafo Escalera,9,18,25,Welsh-Powell,39209,2
Grafo Escalera,10,20,28,Greedy,29125,4
Grafo Escalera,10,20,28,Welsh-Powell,43375,2
Grafo Escalera,11,22,31,Greedy,32750,4
Grafo Escalera,11,22,31,Welsh-Powell,47625,2
Grafo Escalera,12,24,34,Greedy,34958,4
Grafo Escalera,12,24,34,Welsh-Powell,52458,4
Grafo Escalera,13,26,37,Greedy,37458,4
Grafo Escalera,13,26,37,Welsh-Powell,56541,4
Grafo Escalera,14,28,40,Greedy,40083,4
Grafo Escalera,14,28,40,Welsh-Powell,61125,4
Grafo Escalera,15,30,43,Greedy,43833,4
Grafo Escalera,15,30,43,Welsh-Powell,64792,4
Grafo Escalera,16,32,46,Greedy,53334,4
Grafo Escalera,16,32,46,Welsh-Powell,69167,4
Grafo Escalera,17,34,49,Greedy,48542,4
Grafo Escalera,17,34,49,Welsh-Powell,75875,4
Grafo Escalera,18,36,52,Greedy,60250,4
Grafo Escalera,18,36,52,Welsh-Powell,77500,4
Grafo Escalera,19,38,55,Greedy,53833,4
Grafo Escalera,19,38,55,Welsh-Powell,81458,4
Grafo Escalera,20,40,58,Greedy,57042,4
Grafo Escalera,20,40,58,Welsh-Powell,85875,4
Grafo Escalera,21,42,61,Greedy,59500,4
Grafo Escalera,21,42,61,Welsh-Powell,89917,4
Grafo Escalera,22,44,64,Greedy,63917,4
Grafo Escalera,22,44,64,Welsh-Powell,95666,4
Grafo Escalera,23,46,67,Greedy,68042,4
Grafo Escalera,23,46,67,Welsh-Powell,99292,4
Grafo Escalera,24,48,70,Greedy,68000,4
Grafo Escalera,24,48,70,Welsh-Powell,103500,4
Grafo Escalera,25,50,73,Greedy,73833,4
Grafo Escalera,25,50,73,Welsh-Powell,108458,4
Grafo Escalera,26,52,76,Greedy,72750,4
Grafo Escalera,26,52,76,Welsh-Powell,111708,4
Grafo Escalera,27,54,79,Greedy,78708,4
Grafo Escalera,27,54,79,Welsh-Powell,116084,4
Grafo Escalera,28,56,82,Greedy,78583,4
Grafo Escalera,28,56,82,Welsh-Powell,121083,4
Grafo Escalera,29,58,85,Greedy,86583,4
Grafo Escalera,29,58,85,Welsh-Powell,124959,4
Grafo Escalera,30,60,88,Greedy,84167,4
Grafo Escalera,30,60,88,Welsh-Powell,129958,4
Grafo Escalera,31,62,91,Greedy,87375,4
Grafo Escalera,31,62,91,Welsh-Powell,135417,4
Grafo Escalera,32,64,94,Greedy,90375,4
Grafo Escalera,32,64,94,Welsh-Powell,140375,4
Grafo Escalera,33,66,97,Greedy,92666,4
Grafo Escalera,33,66,97,Welsh-Powell,144042,4
Grafo Escalera,34,68,100,Greedy,96166,4
Grafo Escalera,34,68,100,Welsh-Powell,148375,4
Grafo Escalera,35,70,103,Greedy,98625,4
Grafo Escalera,35,70,103,Welsh-Powell,153459,4
Grafo Escalera,36,72,106,Greedy,101125,4
Grafo Escalera,36,72,106,Welsh-Powell,157500,4
Grafo Escalera,37,74,109,Greedy,104292,4
Grafo Escalera,37,74,109,Welsh-Powell,161958,4
Grafo Escalera,38,76,112,Greedy,107125,4
Grafo Escalera,38,76,112,Welsh-Powell,166875,4
Grafo Escalera,39,78,115,Greedy,109334,4
Grafo Escalera,39,78,115,Welsh-Powell,170000,4
Grafo Prisma,3,6,9,Greedy,11584,3
Grafo Prisma,3,6,9,Welsh-Powell,15875,4
Grafo Prisma,4,8,12,Greedy,13500,2
Grafo Prisma,4,8,12,Welsh-Powell,18792,2
Grafo Prisma,5,10,15,Greedy,16125,3
Grafo Prisma,5,10,15,Welsh-Powell,23250,4
Grafo Prisma,6,12,18,Greedy,19042,2
Grafo Prisma,6,12,18,Welsh-Powell,27583,2
Grafo Prisma,7,14,21,Greedy,21666,4
Grafo Prisma,7,14,21,Welsh-Powell,31625,4
Grafo Prisma,8,16,24,Greedy,25042,2
Grafo Prisma,8,16,24,Welsh-Powell,36291,2
Grafo Prisma,9,18,27,Greedy,27625,3
Grafo Prisma,9,18,27,Welsh-Powell,40333,4
Grafo Prisma,10,20,30,Greedy,31166,2
Grafo Prisma,10,20,30,Welsh-Powell,45041,2
Grafo Prisma,11,22,33,Greedy,33500,3
Grafo Prisma,11,22,33,Welsh-Powell,49083,4
Grafo Prisma,12,24,36,Greedy,36167,2
Grafo Prisma,12,24,36,Welsh-Powell,53792,2
Grafo Prisma,13,26,39,Greedy,38666,3
Grafo Prisma,13,26,39,Welsh-Powell,57584,4
Grafo Prisma,14,28,42,Greedy,41583,3
Grafo Prisma,14,28,42,Welsh-Powell,61500,2
Grafo Prisma,15,30,45,Greedy,44042,3
Grafo Prisma,15,30,45,Welsh-Powell,65375,4
Grafo Prisma,16,32,48,Greedy,47042,3
Grafo Prisma,16,32,48,Welsh-Powell,70792,2
Grafo Prisma,17,34,51,Greedy,49917,3
Grafo Prisma,17,34,51,Welsh-Powell,75375,4
Grafo Prisma,18,36,54,Greedy,52917,3
Grafo Prisma,18,36,54,Welsh-Powell,79459,2
Grafo Prisma,19,38,57,Greedy,54916,4
Grafo Prisma,19,38,57,Welsh-Powell,82833,4
Grafo Prisma,20,40,60,Greedy,57917,3
Grafo Prisma,20,40,60,Welsh-Powell,93583,2
Grafo Prisma,21,42,63,Greedy,60125,4
Grafo Prisma,21,42,63,Welsh-Powell,92208,4
Grafo Prisma,22,44,66,Greedy,66083,3
Grafo Prisma,22,44,66,Welsh-Powell,97083,2
Grafo Prisma,23,46,69,Greedy,65833,4
Grafo Prisma,23,46,69,Welsh-Powell,101750,4
Grafo Prisma,24,48,72,Greedy,68667,3
Grafo Prisma,24,48,72,Welsh-Powell,108333,2
Grafo Prisma,25,50,75,Greedy,71208,3
Grafo Prisma,25,50,75,Welsh-Powell,109875,4
Grafo Prisma,26,52,78,Greedy,73792,3
Grafo Prisma,26,52,78,Welsh-Powell,113375,2
Grafo Prisma,27,54,81,Greedy,76584,3
Grafo Prisma,27,54,81,Welsh-Powell,116708,4
Grafo Prisma,28,56,84,Greedy,78625,3
Grafo Prisma,28,56,84,Welsh-Powell,121541,2
Grafo Prisma,29,58,87,Greedy,81958,3
Grafo Prisma,29,58,87,Welsh-Powell,125542,4
Grafo Prisma,30,60,90,Greedy,84417,3
Grafo Prisma,30,60,90,Welsh-Powell,136083,2
Grafo Prisma,31,62,93,Greedy,87625,3
Grafo Prisma,31,62,93,Welsh-Powell,137875,4
Grafo Prisma,32,64,96,Greedy,93291,3
Grafo Prisma,32,64,96,Welsh-Powell,141500,2
Grafo Prisma,33,66,99,Greedy,94041,4
Grafo Prisma,33,66,99,Welsh-Powell,144458,4
Grafo Prisma,34,68,102,Greedy,97583,3
Grafo Prisma,34,68,102,Welsh-Powell,149042,2
Grafo Prisma,35,70,105,Greedy,105166,3
Grafo Prisma,35,70,105,Welsh-Powell,153625,4
Grafo Prisma,36,72,108,Greedy,103250,4
Grafo Prisma,36,72,108,Welsh-Powell,157833,2
Grafo Prisma,37,74,111,Greedy,104917,4
Grafo Prisma,37,74,111,Welsh-Powell,166042,4
Grafo Prisma,38,76,114,Greedy,107750,4
Grafo Prisma,38,76,114,Welsh-Powell,167166,2
Grafo Prisma,39,78,117,Greedy,111750,4
Grafo Prisma,39,78,117,Welsh-Powell,172375,4
Grafo Prisma,3,6,9,Greedy,10583,3
Grafo Prisma,3,6,9,Welsh-Powell,14875,4
Grafo Prisma,4,8,12,Greedy,13000,2
Grafo Prisma,4,8,12,Welsh-Powell,18541,2
Grafo Prisma,5,10,15,Greedy,15708,3
Grafo Prisma,5,10,15,Welsh-Powell,22542,4
Grafo Prisma,6,12,18,Greedy,18667,2
Grafo Prisma,6,12,18,Welsh-Powell,26833,2
Grafo Prisma,7,14,21,Greedy,21375,4
Grafo Prisma,7,14,21,Welsh-Powell,31250,4
Grafo Prisma,8,16,24,Greedy,25083,2
Grafo Prisma,8,16,24,Welsh-Powell,36375,2
Grafo Prisma,9,18,27,Greedy,27167,3
Grafo Prisma,9,18,27,Welsh-Powell,40917,4
Grafo Prisma,10,20,30,Greedy,30417,2
Grafo Prisma,10,20,30,Welsh-Powell,45000,2
Grafo Prisma,11,22,33,Greedy,32833,3
Grafo Prisma,11,22,33,Welsh-Powell,48542,4
Grafo Prisma,12,24,36,Greedy,35833,2
Grafo Prisma,12,24,36,Welsh-Powell,53000,2
Grafo Prisma,13,26,39,Greedy,39041,3
Grafo Prisma,13,26,39,Welsh-Powell,57250,4
Grafo Prisma,14,28,42,Greedy,40833,3
Grafo Prisma,14,28,42,Welsh-Powell,61167,2
Grafo Prisma,15,30,45,Greedy,43417,3
Grafo Prisma,15,30,45,Welsh-Powell,65042,4
Grafo Prisma,16,32,48,Greedy,46333,3
Grafo Prisma,16,32,48,Welsh-Powell,70375,2
Grafo Prisma,17,34,51,Greedy,48708,3
Grafo Prisma,17,34,51,Welsh-Powell,73917,4
Grafo Prisma,18,36,54,Greedy,51708,3
Grafo Prisma,18,36,54,Welsh-Powell,78583,2
Grafo Prisma,19,38,57,Greedy,54375,4
Grafo Prisma,19,38,57,Welsh-Powell,82208,4
Grafo Prisma,20,40,60,Greedy,57334,3
Grafo Prisma,20,40,60,Welsh-Powell,87583,2
Grafo Prisma,21,42,63,Greedy,59792,4
Grafo Prisma,21,42,63,Welsh-Powell,91709,4
Grafo Prisma,22,44,66,Greedy,63041,3
Grafo Prisma,22,44,66,Welsh-Powell,96542,2
Grafo Prisma,23,46,69,Greedy,65083,4
Grafo Prisma,23,46,69,Welsh-Powell,107083,4
Grafo Prisma,24,48,72,Greedy,68083,3
Grafo Prisma,24,48,72,Welsh-Powell,104542,2
Grafo Prisma,25,50,75,Greedy,71000,3
Grafo Prisma,25,50,75,Welsh-Powell,109041,4
Grafo Prisma,26,52,78,Greedy,73083,3
Grafo Prisma,26,52,78,Welsh-Powell,112875,2
Grafo Prisma,27,54,81,Greedy,75917,3
Grafo Prisma,27,54,81,Welsh-Powell,115958,4
Grafo Prisma,28,56,84,Greedy,78958,3
Grafo Prisma,28,56,84,Welsh-Powell,120958,2
Grafo Prisma,29,58,87,Greedy,81875,3
Grafo Prisma,29,58,87,Welsh-Powell,125583,4
Grafo Prisma,30,60,90,Greedy,84958,3
Grafo Prisma,30,60,90,Welsh-Powell,132917,2
Grafo Prisma,31,62,93,Greedy,87167,3
Grafo Prisma,31,62,93,Welsh-Powell,148125,4
Grafo Prisma,32,64,96,Greedy,90625,3
Grafo Prisma,32,64,96,Welsh-Powell,139167,2
Grafo Prisma,33,66,99,Greedy,92584,4
Grafo Prisma,33,66,99,Welsh-Powell,144417,4
Grafo Prisma,34,68,102,Greedy,96209,3
Grafo Prisma,34,68,102,Welsh-Powell,147959,2
Grafo Prisma,35,70,105,Greedy,98875,3
Grafo Prisma,35,70,105,Welsh-Powell,153084,4
Grafo Prisma,36,72,108,Greedy,101916,4
Grafo Prisma,36,72,108,Welsh-Powell,158125,2
Grafo Prisma,37,74,111,Greedy,105292,4
Grafo Prisma,37,74,111,Welsh-Powell,165542,4
Grafo Prisma,38,76,114,Greedy,107125,4
Grafo Prisma,38,76,114,Welsh-Powell,167125,2
Grafo Prisma,39,78,117,Greedy,109667,4
Grafo Prisma,39,78,117,Welsh-Powell,171250,4
Grafo Prisma,3,6,9,Greedy,10583,3
Grafo Prisma,3,6,9,Welsh-Powell,14833,4
Grafo Prisma,4,8,12,Greedy,13041,2
Grafo Prisma,4,8,12,Welsh-Powell,18500,2
Grafo Prisma,5,10,15,Greedy,15792,3
Grafo Prisma,5,10,15,Welsh-Powell,22625,4
Grafo Prisma,6,12,18,Greedy,18834,2
Grafo Prisma,6,12,18,Welsh-Powell,27000,2
Grafo Prisma,7,14,21,Greedy,21209,4
Grafo Prisma,7,14,21,Welsh-Powell,31375,4
Grafo Prisma,8,16,24,Greedy,24500,2
Grafo Prisma,8,16,24,Welsh-Powell,35750,2
Grafo Prisma,9,18,27,Greedy,30083,3
Grafo Prisma,9,18,27,Welsh-Powell,40333,4
Grafo Prisma,10,20,30,Greedy,30000,2
Grafo Prisma,10,20,30,Welsh-Powell,44417,2
Grafo Prisma,11,22,33,Greedy,32959,3
Grafo Prisma,11,22,33,Welsh-Powell,48167,4
Grafo Prisma,12,24,36,Greedy,35375,2
Grafo Prisma,12,24,36,Welsh-Powell,52709,2
Grafo Prisma,13,26,39,Greedy,38375,3
Grafo Prisma,13,26,39,Welsh-Powell,56833,4
Grafo Prisma,14,28,42,Greedy,40791,3
Grafo Prisma,14,28,42,Welsh-Powell,60916,2
Grafo Prisma,15,30,45,Greedy,46083,3
Grafo Prisma,15,30,45,Welsh-Powell,65625,4
Grafo Prisma,16,32,48,Greedy,46458,3
Grafo Prisma,16,32,48,Welsh-Powell,69792,2
Grafo Prisma,17,34,51,Greedy,48333,3
Grafo Prisma,17,34,51,Welsh-Powell,74042,4
Grafo Prisma,18,36,54,Greedy,51542,3
Grafo Prisma,18,36,54,Welsh-Powell,78583,2
Grafo Prisma,19,38,57,Greedy,54333,4
Grafo Prisma,19,38,57,Welsh-Powell,82000,4
Grafo Prisma,20,40,60,Greedy,57500,3
Grafo Prisma,20,40,60,Welsh-Powell,87833,2
Grafo Prisma,21,42,63,Greedy,60917,4
Grafo Prisma,21,42,63,Welsh-Powell,91500,4
Grafo Prisma,22,44,66,Greedy,62875,3
Grafo Prisma,22,44,66,Welsh-Powell,96708,2
Grafo Prisma,23,46,69,Greedy,66042,4
Grafo Prisma,23,46,69,Welsh-Powell,101000,4
Grafo Prisma,24,48,72,Greedy,68208,3
Grafo Prisma,24,48,72,Welsh-Powell,105916,2
Grafo Prisma,25,50,75,Greedy,70833,3
Grafo Prisma,25,50,75,Welsh-Powell,108542,4
Grafo Prisma,26,52,78,Greedy,73291,3
Grafo Prisma,26,52,78,Welsh-Powell,113042,2
Grafo Prisma,27,54,81,Greedy,76292,3
Grafo Prisma,27,54,81,Welsh-Powell,116708,4
Grafo Prisma,28,56,84,Greedy,81584,3
Grafo Prisma,28,56,84,Welsh-Powell,121500,2
Grafo Prisma,29,58,87,Greedy,81458,3
Grafo Prisma,29,58,87,Welsh-Powell,125334,4
Grafo Prisma,30,60,90,Greedy,84167,3
Grafo Prisma,30,60,90,Welsh-Powell,136625,2
Grafo Prisma,31,62,93,Greedy,87375,3
Grafo Prisma,31,62,93,Welsh-Powell,134583,4
Grafo Prisma,32,64,96,Greedy,90000,3
Grafo Prisma,32,64,96,Welsh-Powell,141667,2
Grafo Prisma,33,66,99,Greedy,94792,4
Grafo Prisma,33,66,99,Welsh-Powell,143417,4
Grafo Prisma,34,68,102,Greedy,95542,3
Grafo Prisma,34,68,102,Welsh-Powell,148083,2
Grafo Prisma,35,70,105,Greedy,98500,3
Grafo Prisma,35,70,105,Welsh-Powell,152750,4
Grafo Prisma,36,72,108,Greedy,101167,4
Grafo Prisma,36,72,108,Welsh-Powell,157125,2
Grafo Prisma,37,74,111,Greedy,104459,4
Grafo Prisma,37,74,111,Welsh-Powell,175125,4
Grafo Prisma,38,76,114,Greedy,107583,4
Grafo Prisma,38,76,114,Welsh-Powell,179416,2
Grafo Prisma,39,78,117,Greedy,108625,4
Grafo Prisma,39,78,117,Welsh-Powell,173250,4
Grafo Prisma,3,6,9,Greedy,13167,3
Grafo Prisma,3,6,9,Welsh-Powell,16583,4
Grafo Prisma,4,8,12,Greedy,13958,2
Grafo Prisma,4,8,12,Welsh-Powell,19416,2
Grafo Prisma,5,10,15,Greedy,16500,3
Grafo Prisma,5,10,15,Welsh-Powell,23042,4
Grafo Prisma,6,12,18,Greedy,19458,2
Grafo Prisma,6,12,18,Welsh-Powell,27708,2
Grafo Prisma,7,14,21,Greedy,22208,4
Grafo Prisma,7,14,21,Welsh-Powell,31917,4
Grafo Prisma,8,16,24,Greedy,25791,2
Grafo Prisma,8,16,24,Welsh-Powell,36666,2
Grafo Prisma,9,18,27,Greedy,28000,3
Grafo Prisma,9,18,27,Welsh-Powell,41208,4
Grafo Prisma,10,20,30,Greedy,31292,2
Grafo Prisma,10,20,30,Welsh-Powell,45708,2
Grafo Prisma,11,22,33,Greedy,34250,3
Grafo Prisma,11,22,33,Welsh-Powell,52292,4
Grafo Prisma,12,24,36,Greedy,36750,2
Grafo Prisma,12,24,36,Welsh-Powell,53459,2
Grafo Prisma,13,26,39,Greedy,39458,3
Grafo Prisma,13,26,39,Welsh-Powell,58333,4
Grafo Prisma,14,28,42,Greedy,42000,3
Grafo Prisma,14,28,42,Welsh-Powell,61667,2
Grafo Prisma,15,30,45,Greedy,44541,3
Grafo Prisma,15,30,45,Welsh-Powell,66417,4
Grafo Prisma,16,32,48,Greedy,47792,3
Grafo Prisma,16,32,48,Welsh-Powell,70916,2
Grafo Prisma,17,34,51,Greedy,49791,3
Grafo Prisma,17,34,51,Welsh-Powell,75000,4
Grafo Prisma,18,36,54,Greedy,52500,3
Grafo Prisma,18,36,54,Welsh-Powell,79458,2
Grafo Prisma,19,38,57,Greedy,55333,4
Grafo Prisma,19,38,57,Welsh-Powell,83083,4
Grafo Prisma,20,40,60,Greedy,58500,3
Grafo Prisma,20,40,60,Welsh-Powell,87500,2
Grafo Prisma,21,42,63,Greedy,61083,4
Grafo Prisma,21,42,63,Welsh-Powell,92167,4
Grafo Prisma,22,44,66,Greedy,64583,3
Grafo Prisma,22,44,66,Welsh-Powell,97541,2
Grafo Prisma,23,46,69,Greedy,66958,4
Grafo Prisma,23,46,69,Welsh-Powell,108916,4
Grafo Prisma,24,48,72,Greedy,69916,3
Grafo Prisma,24,48,72,Welsh-Powell,107667,2
Grafo Prisma,25,50,75,Greedy,72041,3
Grafo Prisma,25,50,75,Welsh-Powell,109875,4
Grafo Prisma,26,52,78,Greedy,74541,3
Grafo Prisma,26,52,78,Welsh-Powell,113667,2
Grafo Prisma,27,54,81,Greedy,80375,3
Grafo Prisma,27,54,81,Welsh-Powell,117834,4
Grafo Prisma,28,56,84,Greedy,80625,3
Grafo Prisma,28,56,84,Welsh-Powell,124000,2
Grafo Prisma,29,58,87,Greedy,82667,3
Grafo Prisma,29,58,87,Welsh-Powell,127166,4
Grafo Prisma,30,60,90,Greedy,85625,3
Grafo Prisma,30,60,90,Welsh-Powell,132125,2
Grafo Prisma,31,62,93,Greedy,88791,3
Grafo Prisma,31,62,93,Welsh-Powell,137042,4
Grafo Prisma,32,64,96,Greedy,94917,3
Grafo Prisma,32,64,96,Welsh-Powell,142917,2
Grafo Prisma,33,66,99,Greedy,95625,4
Grafo Prisma,33,66,99,Welsh-Powell,146334,4
Grafo Prisma,34,68,102,Greedy,98000,3
Grafo Prisma,34,68,102,Welsh-Powell,151459,2
Grafo Prisma,35,70,105,Greedy,104459,3
Grafo Prisma,35,70,105,Welsh-Powell,155459,4
Grafo Prisma,36,72,108,Greedy,106167,4
Grafo Prisma,36,72,108,Welsh-Powell,159667,2
Grafo Prisma,37,74,111,Greedy,107166,4
Grafo Prisma,37,74,111,Welsh-Powell,166292,4
Grafo Prisma,38,76,114,Greedy,109833,4
Grafo Prisma,38,76,114,Welsh-Powell,169959,2
Grafo Prisma,39,78,117,Greedy,113833,4
Grafo Prisma,39,78,117,Welsh-Powell,173709,4
Grafo Prisma,3,6,9,Greedy,12625,3
Grafo Prisma,3,6,9,Welsh-Powell,16125,4
Grafo Prisma,4,8,12,Greedy,13250,2
Grafo Prisma,4,8,12,Welsh-Powell,19250,2
Grafo Prisma,5,10,15,Greedy,15958,3
Grafo Prisma,5,10,15,Welsh-Powell,23083,4
Grafo Prisma,6,12,18,Greedy,18917,2
Grafo Prisma,6,12,18,Welsh-Powell,26959,2
Grafo Prisma,7,14,21,Greedy,21459,4
Grafo Prisma,7,14,21,Welsh-Powell,31458,4
Grafo Prisma,8,16,24,Greedy,24875,2
Grafo Prisma,8,16,24,Welsh-Powell,36208,2
Grafo Prisma,9,18,27,Greedy,27125,3
Grafo Prisma,9,18,27,Welsh-Powell,40333,4
Grafo Prisma,10,20,30,Greedy,30166,2
Grafo Prisma,10,20,30,Welsh-Powell,44375,2
Grafo Prisma,11,22,33,Greedy,33083,3
Grafo Prisma,11,22,33,Welsh-Powell,48500,4
Grafo Prisma,12,24,36,Greedy,35333,2
Grafo Prisma,12,24,36,Welsh-Powell,52958,2
Grafo Prisma,13,26,39,Greedy,38459,3
Grafo Prisma,13,26,39,Welsh-Powell,65166,4
Grafo Prisma,14,28,42,Greedy,41417,3
Grafo Prisma,14,28,42,Welsh-Powell,61417,2
Grafo Prisma,15,30,45,Greedy,43416,3
Grafo Prisma,15,30,45,Welsh-Powell,65167,4
Grafo Prisma,16,32,48,Greedy,46375,3
Grafo Prisma,16,32,48,Welsh-Powell,69583,2
Grafo Prisma,17,34,51,Greedy,48625,3
Grafo Prisma,17,34,51,Welsh-Powell,73958,4
Grafo Prisma,18,36,54,Greedy,52083,3
Grafo Prisma,18,36,54,Welsh-Powell,78750,2
Grafo Prisma,19,38,57,Greedy,54166,4
Grafo Prisma,19,38,57,Welsh-Powell,83333,4
Grafo Prisma,20,40,60,Greedy,57083,3
Grafo Prisma,20,40,60,Welsh-Powell,87416,2
Grafo Prisma,21,42,63,Greedy,60042,4
Grafo Prisma,21,42,63,Welsh-Powell,91875,4
Grafo Prisma,22,44,66,Greedy,63042,3
Grafo Prisma,22,44,66,Welsh-Powell,96584,2
Grafo Prisma,23,46,69,Greedy,65417,4
Grafo Prisma,23,46,69,Welsh-Powell,100208,4
Grafo Prisma,24,48,72,Greedy,67625,3
Grafo Prisma,24,48,72,Welsh-Powell,104166,2
Grafo Prisma,25,50,75,Greedy,71041,3
Grafo Prisma,25,50,75,Welsh-Powell,109292,4
Grafo Prisma,26,52,78,Greedy,74333,3
Grafo Prisma,26,52,78,Welsh-Powell,114416,2
Grafo Prisma,27,54,81,Greedy,76708,3
Grafo Prisma,27,54,81,Welsh-Powell,117583,4
Grafo Prisma,28,56,84,Greedy,79083,3
Grafo Prisma,28,56,84,Welsh-Powell,120708,2
Grafo Prisma,29,58,87,Greedy,83709,3
Grafo Prisma,29,58,87,Welsh-Powell,125583,4
Grafo Prisma,30,60,90,Greedy,84375,3
Grafo Prisma,30,60,90,Welsh-Powell,130083,2
Grafo Prisma,31,62,93,Greedy,87125,3
Grafo Prisma,31,62,93,Welsh-Powell,134417,4
Grafo Prisma,32,64,96,Greedy,94458,3
Grafo Prisma,32,64,96,Welsh-Powell,139083,2
Grafo Prisma,33,66,99,Greedy,93208,4
Grafo Prisma,33,66,99,Welsh-Powell,143750,4
Grafo Prisma,34,68,102,Greedy,96292,3
Grafo Prisma,34,68,102,Welsh-Powell,148083,2
Grafo Prisma,35,70,105,Greedy,98583,3
Grafo Prisma,35,70,105,Welsh-Powell,154333,4
Grafo Prisma,36,72,108,Greedy,101917,4
Grafo Prisma,36,72,108,Welsh-Powell,157416,2
Grafo Prisma,37,74,111,Greedy,104334,4
Grafo Prisma,37,74,111,Welsh-Powell,162916,4
Grafo Prisma,38,76,114,Greedy,107166,4
Grafo Prisma,38,76,114,Welsh-Powell,166583,2
Grafo Prisma,39,78,117,Greedy,109000,4
